M  = 7648
NX = 200
NY = 200

u_rad, v_rad, vis_r, vis_i, noise_std_dev
-4.556393e-02, 1.709421e-01, 1.050039e+00, 2.381641e+00, 4.249033e-01
2.523231e-01, 5.515112e-02, 6.719919e-01, 1.893633e+00, 3.723741e-01
-8.246192e-02, 1.546951e-01, -2.799732e+00, 1.881642e+00, 4.942620e-01
-3.153924e-02, 1.171504e-01, 1.257470e+00, 3.502357e+00, 8.990120e-01
9.585249e-02, 6.277861e-02, 7.865607e-01, -7.169920e+00, 3.907340e-01
-7.900682e-02, 9.917303e-02, -2.734696e+00, -7.847220e-01, 4.557709e-01
-5.060836e-02, 1.315057e-01, -1.826933e+00, -3.609284e-01, 3.705141e-01
2.793006e-01, 3.236381e-01, -1.530969e+00, 3.794889e+00, 3.500710e-01
2.978863e-01, -1.157910e-01, 2.239060e+00, 7.202042e-01, 4.611774e-02
-3.689824e-02, -1.624746e-02, 5.276522e+00, 7.877687e+00, 3.040277e-01
1.402429e-02, -5.379184e-02, -4.113762e+00, 2.836938e+00, 9.740453e-02
1.414157e-01, -1.081635e-01, -2.832389e+00, -1.180368e+00, 4.364154e-02
-3.344349e-02, -7.176928e-02, -3.517365e+00, -7.159203e+00, 1.121358e-01
-5.044793e-03, -3.943658e-02, -2.114729e+00, -8.624105e+00, 1.506725e-01
3.248629e-01, 1.526958e-01, -2.656838e+00, 2.010525e+00, 7.883661e-02
-3.347849e-01, 9.954349e-02, 9.011630e-01, 1.646689e+00, 7.299201e-02
-2.838624e-01, 6.199905e-02, -8.554454e-01, 2.407551e+00, 7.849586e-02
-1.564708e-01, 7.627479e-03, -3.183769e+00, -3.333540e-01, 5.914666e-02
-3.313307e-01, 4.402185e-02, -2.416461e+00, -1.640639e+00, 5.502559e-02
-3.029315e-01, 7.635451e-02, -2.231080e+00, -2.180441e+00, 8.742832e-02
2.697707e-02, 2.684877e-01, -2.223613e+00, 2.096040e+00, 8.964633e-02
5.092263e-02, -3.754443e-02, 2.162412e+00, 1.946154e+00, 1.125309e-01
1.783144e-01, -9.191593e-02, -2.568481e+00, 1.960792e+00, 1.158464e-01
3.454745e-03, -5.552153e-02, -6.565670e+00, -1.895373e-01, 2.627070e-01
3.185353e-02, -2.318900e-02, -6.392192e+00, -1.040891e+00, 2.556932e-01
3.617622e-01, 1.689432e-01, 1.280284e+00, 2.733479e+00, 8.730295e-02
1.273917e-01, -5.437159e-02, -1.996620e+00, -4.195238e-01, 1.198553e-01
-4.746798e-02, -1.797722e-02, -2.703714e-01, 8.661408e+00, 1.720737e-01
-1.906912e-02, 1.435544e-02, -1.878164e+00, 9.130630e+00, 1.729883e-01
3.108397e-01, 2.064877e-01, 4.479338e+00, 1.821902e+00, 1.377041e-01
-1.748598e-01, 3.639437e-02, 1.227436e+00, -2.241215e-01, 4.906400e-02
-1.464607e-01, 6.872699e-02, 1.151206e+00, 6.391814e-01, 4.389016e-02
1.834480e-01, 2.608588e-01, -2.614454e+00, -1.011626e+00, 6.243819e-02
2.839885e-02, 3.233275e-02, 1.122541e+01, 8.924815e-01, 2.509804e-01
3.583085e-01, 2.244649e-01, 6.772362e-01, -4.795296e+00, 1.269077e-01
3.299087e-01, 1.921321e-01, -2.179923e-01, -4.867914e+00, 1.161160e-01
-4.514009e-02, 1.709456e-01, 2.310304e-01, 1.297822e+00, 3.395382e-01
2.530001e-01, 5.513240e-02, 1.148166e+00, 1.729221e+00, 3.262765e-01
-8.219529e-02, 1.547014e-01, -2.975049e+00, 3.172507e+00, 3.281807e-01
-3.120176e-02, 1.171528e-01, 9.901176e-01, 2.890229e+00, 7.236065e-01
9.634979e-02, 6.277155e-02, 1.630723e+00, -6.593432e+00, 4.491853e-01
-7.890749e-02, 9.917895e-02, -2.156547e+00, -7.615106e-01, 3.862059e-01
-5.029239e-02, 1.315096e-01, -1.869925e+00, -6.097149e-01, 3.294034e-01
2.803482e-01, 3.236174e-01, -1.405736e+00, 3.523090e+00, 2.891400e-01
2.981410e-01, -1.158132e-01, 2.267772e+00, 6.170001e-01, 4.260592e-02
-3.705548e-02, -1.624472e-02, 5.352379e+00, 7.959440e+00, 3.077617e-01
1.393839e-02, -5.379291e-02, -4.081549e+00, 2.825267e+00, 9.269505e-02
1.414900e-01, -1.081741e-01, -2.785606e+00, -1.306670e+00, 5.750210e-02
-3.376754e-02, -7.176683e-02, -2.371693e+00, -7.799338e+00, 3.016672e-01
-5.152323e-03, -3.943621e-02, -2.333430e+00, -8.593765e+00, 1.793270e-01
3.254890e-01, 1.526715e-01, -2.467687e+00, 2.158137e+00, 1.068535e-01
-3.351963e-01, 9.956848e-02, 8.689000e-01, 1.624868e+00, 7.534942e-02
-2.842024e-01, 6.202023e-02, -1.087763e+00, 2.347866e+00, 7.456807e-02
-1.566508e-01, 7.639154e-03, -3.157896e+00, -6.272634e-01, 5.447712e-02
-3.319080e-01, 4.404650e-02, -2.004457e+00, -2.091049e+00, 1.292992e-01
-3.032931e-01, 7.637715e-02, -2.183628e+00, -2.209949e+00, 7.192556e-02
2.734736e-02, 2.684857e-01, -2.126576e+00, 2.202388e+00, 1.134851e-01
5.099378e-02, -3.754823e-02, 2.027194e+00, 1.852341e+00, 1.346042e-01
1.785456e-01, -9.192924e-02, -2.798777e+00, 1.811660e+00, 1.296204e-01
3.287759e-03, -5.552184e-02, -6.319707e+00, -1.353414e+00, 3.907163e-01
3.190309e-02, -2.319138e-02, -6.633469e+00, -1.012610e+00, 2.051355e-01
3.625445e-01, 1.689162e-01, 1.373834e+00, 2.479044e+00, 1.712131e-01
1.275516e-01, -5.438110e-02, -2.037697e+00, -2.476703e-01, 1.216978e-01
-4.770585e-02, -1.797372e-02, -1.312267e+00, 8.176013e+00, 2.845410e-01
-1.909070e-02, 1.435686e-02, -1.179133e+00, 9.021436e+00, 2.340474e-01
3.115504e-01, 2.064646e-01, 4.464514e+00, 1.552706e+00, 1.327847e-01
-1.752573e-01, 3.640734e-02, 1.235453e+00, -1.811062e-01, 7.799387e-02
-1.466423e-01, 6.873792e-02, 1.183605e+00, 4.633127e-01, 4.410426e-02
1.839986e-01, 2.608452e-01, -2.756179e+00, -7.969359e-01, 9.065163e-02
2.861520e-02, 3.233067e-02, 1.115165e+01, -1.034571e+00, 4.993094e-01
3.592560e-01, 2.244382e-01, -3.768606e-01, -4.924959e+00, 1.398604e-01
3.306411e-01, 1.921076e-01, -3.673456e-01, -4.648898e+00, 2.007558e-01
-4.471627e-02, 1.709491e-01, -1.465467e-01, 2.121915e+00, 3.781778e-01
2.536775e-01, 5.511356e-02, 8.850158e-01, 1.875056e+00, 3.413845e-01
-8.192808e-02, 1.547076e-01, -2.844954e+00, 2.125574e+00, 4.258986e-01
-3.086342e-02, 1.171552e-01, -1.374642e+00, 2.990909e+00, 9.212337e-01
9.684781e-02, 6.276441e-02, 8.072070e-01, -7.005865e+00, 4.808321e-01
-7.880749e-02, 9.918490e-02, -2.172578e+00, -6.915387e-01, 3.780526e-01
-4.997559e-02, 1.315134e-01, -1.846368e+00, -8.618618e-01, 2.872818e-01
2.813956e-01, 3.235965e-01, -1.314516e+00, 3.614901e+00, 3.519674e-01
2.983936e-01, -1.158355e-01, 2.254433e+00, 5.628289e-01, 4.254597e-02
-3.721192e-02, -1.624197e-02, 5.758578e+00, 7.717903e+00, 4.672627e-01
1.385263e-02, -5.379397e-02, -4.229203e+00, 2.722388e+00, 1.099182e-01
1.415635e-01, -1.081846e-01, -2.968255e+00, -4.840762e-01, 5.104281e-02
-3.409095e-02, -7.176439e-02, -3.404660e+00, -7.368162e+00, 1.007422e-01
-5.259542e-03, -3.943585e-02, -2.334198e+00, -8.787458e+00, 2.826787e-01
3.261111e-01, 1.526473e-01, -2.435711e+00, 2.304672e+00, 4.850279e-02
-3.356057e-01, 9.959349e-02, 8.276343e-01, 1.565819e+00, 1.110404e-01
-2.845411e-01, 6.204146e-02, -1.140493e+00, 2.467668e+00, 8.996338e-02
-1.568302e-01, 7.650854e-03, -3.172675e+00, 2.483556e-01, 6.413478e-02
-3.324847e-01, 4.407122e-02, -2.249311e+00, -1.869528e+00, 6.107751e-02
-3.036532e-01, 7.639978e-02, -2.065187e+00, -2.278575e+00, 7.327932e-02
2.771736e-02, 2.684838e-01, -2.051461e+00, 2.187099e+00, 7.471780e-02
5.106461e-02, -3.755203e-02, 2.013317e+00, 2.100111e+00, 1.675388e-01
1.787758e-01, -9.194256e-02, -2.324499e+00, 2.383936e+00, 1.894531e-01
3.120801e-03, -5.552213e-02, -6.327439e+00, -6.364070e-01, 3.438305e-01
3.195243e-02, -2.319376e-02, -5.954503e+00, -1.254331e+00, 4.688371e-01
3.633234e-01, 1.688892e-01, 1.453834e+00, 2.591713e+00, 1.492721e-01
1.277110e-01, -5.439062e-02, -2.264983e+00, 3.249944e-01, 1.178337e-01
-4.794380e-02, -1.797020e-02, 1.711598e-01, 8.599963e+00, 1.568142e-01
-1.911219e-02, 1.435829e-02, -1.364300e+00, 9.387598e+00, 2.878904e-01
3.122589e-01, 2.064414e-01, 4.735468e+00, 1.160254e+00, 1.218738e-01
-1.756549e-01, 3.642041e-02, 1.191839e+00, 2.391548e-01, 6.520101e-02
-1.468232e-01, 6.874887e-02, 1.174128e+00, 8.347002e-01, 6.972005e-02
1.845482e-01, 2.608316e-01, -2.583735e+00, -1.346310e+00, 5.055823e-02
2.883164e-02, 3.232858e-02, 1.117416e+01, 6.800139e-01, 3.440860e-01
3.602022e-01, 2.244115e-01, 4.322782e-02, -4.710645e+00, 7.885478e-02
3.313713e-01, 1.920829e-01, -5.541250e-01, -4.624879e+00, 1.809090e-01
-4.429160e-02, 1.709526e-01, 5.019265e-01, 1.702286e+00, 3.512917e-01
2.543534e-01, 5.509470e-02, 7.382630e-01, 1.670073e+00, 3.876118e-01
-8.166056e-02, 1.547138e-01, -2.662835e+00, 1.899578e+00, 3.245176e-01
-3.052529e-02, 1.171576e-01, -9.165032e-01, 4.229582e+00, 7.941988e-01
9.734452e-02, 6.275725e-02, 1.270076e+00, -6.288578e+00, 4.654666e-01
-7.870726e-02, 9.919081e-02, -2.339985e+00, -8.176290e-01, 4.286499e-01
-4.965898e-02, 1.315172e-01, -1.910736e+00, -5.892833e-01, 2.969101e-01
2.824421e-01, 3.235756e-01, -1.428649e+00, 4.202238e+00, 3.087669e-01
2.986456e-01, -1.158578e-01, 2.290979e+00, 6.145319e-01, 5.346361e-02
-3.736873e-02, -1.623922e-02, 5.949641e+00, 7.470433e+00, 3.241953e-01
1.376660e-02, -5.379503e-02, -4.086410e+00, 2.722779e+00, 9.842121e-02
1.416364e-01, -1.081952e-01, -3.120774e+00, -5.167548e-01, 5.888090e-02
-3.441482e-02, -7.176189e-02, -3.389153e+00, -7.494803e+00, 1.721152e-01
-5.366953e-03, -3.943547e-02, -2.618223e+00, -8.589863e+00, 1.635234e-01
3.267341e-01, 1.526230e-01, -2.109921e+00, 2.539625e+00, 4.482922e-02
-3.360140e-01, 9.961856e-02, 8.945687e-01, 1.599150e+00, 6.514241e-02
-2.848785e-01, 6.206269e-02, -1.103432e+00, 2.477291e+00, 8.707075e-02
-1.570089e-01, 7.662560e-03, -3.100703e+00, 2.935666e-01, 6.158636e-02
-3.330593e-01, 4.409599e-02, -2.188324e+00, -1.928956e+00, 8.282104e-02
-3.040123e-01, 7.642243e-02, -2.124173e+00, -2.215114e+00, 7.164620e-02
2.808783e-02, 2.684818e-01, -1.800247e+00, 2.417646e+00, 5.210222e-02
5.113525e-02, -3.755584e-02, 1.938566e+00, 2.090585e+00, 1.233281e-01
1.790051e-01, -9.195590e-02, -2.176653e+00, 2.454981e+00, 1.138349e-01
2.953750e-03, -5.552239e-02, -6.486489e+00, -9.182299e-01, 2.883191e-01
3.200166e-02, -2.319614e-02, -6.418768e+00, -1.240910e+00, 2.297841e-01
3.641022e-01, 1.688622e-01, 1.679644e+00, 2.380938e+00, 9.609247e-02
1.278698e-01, -5.440015e-02, -2.059022e+00, 4.105656e-01, 1.048553e-01
-4.818138e-02, -1.796666e-02, 1.948665e-01, 8.568918e+00, 1.964784e-01
-1.913357e-02, 1.435971e-02, -8.473277e-01, 8.933859e+00, 2.016415e-01
3.129670e-01, 2.064181e-01, 4.879986e+00, 4.944188e-01, 1.088244e-01
-1.760509e-01, 3.643346e-02, 1.144224e+00, 2.494878e-01, 6.386766e-02
-1.470033e-01, 6.875983e-02, 1.092884e+00, 8.335290e-01, 4.737774e-02
1.850970e-01, 2.608179e-01, -2.646003e+00, -1.170077e+00, 5.030498e-02
2.904776e-02, 3.232647e-02, 1.130727e+01, 1.357656e-01, 3.832609e-01
3.611474e-01, 2.243848e-01, -5.881198e-01, -4.697380e+00, 1.054020e-01
3.321004e-01, 1.920583e-01, -1.070642e+00, -4.643662e+00, 1.030527e-01
-4.386789e-02, 1.709560e-01, 1.306966e+00, 1.474023e+00, 5.490537e-01
2.550272e-01, 5.507580e-02, 1.365648e-01, 1.790684e+00, 3.814243e-01
-8.139277e-02, 1.547200e-01, -2.115437e+00, 2.172398e+00, 4.031311e-01
-3.018705e-02, 1.171599e-01, -1.561716e+00, 2.084910e+00, 9.248766e-01
9.784060e-02, 6.275007e-02, 1.942192e-01, -7.347109e+00, 4.696717e-01
-7.860647e-02, 9.919673e-02, -2.636176e+00, -1.065317e+00, 4.313535e-01
-4.934205e-02, 1.315210e-01, -1.758993e+00, -1.082161e+00, 3.908316e-01
2.834864e-01, 3.235547e-01, -3.777128e-01, 4.100033e+00, 3.692189e-01
2.988952e-01, -1.158801e-01, 2.247877e+00, 6.106599e-01, 4.683160e-02
-3.752488e-02, -1.623645e-02, 5.474250e+00, 7.988064e+00, 2.083821e-01
1.368070e-02, -5.379608e-02, -4.329402e+00, 2.515311e+00, 1.193333e-01
1.417085e-01, -1.082058e-01, -3.018131e+00, -5.162341e-01, 6.475560e-02
-3.473829e-02, -7.175937e-02, -3.310991e+00, -7.445576e+00, 1.687788e-01
-5.474132e-03, -3.943510e-02, -2.491108e+00, -8.704294e+00, 1.633165e-01
3.273535e-01, 1.525987e-01, -2.156316e+00, 2.601810e+00, 6.028217e-02
-3.364201e-01, 9.964363e-02, 7.139670e-01, 1.678588e+00, 5.940638e-02
-2.852145e-01, 6.208394e-02, -1.419277e+00, 2.287622e+00, 9.254558e-02
-1.571866e-01, 7.674271e-03, -3.181750e+00, 1.652080e-01, 6.320917e-02
-3.336332e-01, 4.412082e-02, -2.170310e+00, -1.951888e+00, 7.903323e-02
-3.043695e-01, 7.644512e-02, -2.089038e+00, -2.322483e+00, 8.033391e-02
2.845762e-02, 2.684798e-01, -1.862650e+00, 2.313008e+00, 6.374780e-02
5.120561e-02, -3.755966e-02, 1.813549e+00, 2.214596e+00, 1.202467e-01
1.792333e-01, -9.196925e-02, -2.113744e+00, 2.566008e+00, 8.884149e-02
2.786493e-03, -5.552266e-02, -6.590702e+00, -4.024288e-01, 1.623848e-01
3.205072e-02, -2.319852e-02, -6.336677e+00, -7.948063e-01, 2.403716e-01
3.648787e-01, 1.688351e-01, 1.758166e+00, 2.150965e+00, 9.069945e-02
1.280279e-01, -5.440968e-02, -2.061112e+00, 3.947076e-01, 1.199768e-01
-4.841916e-02, -1.796309e-02, 4.717234e-01, 8.360390e+00, 2.042983e-01
-1.915487e-02, 1.436114e-02, -3.818485e-01, 9.159129e+00, 2.220097e-01
3.136731e-01, 2.063948e-01, 4.775682e+00, 4.857672e-01, 8.978835e-02
-1.764467e-01, 3.644657e-02, 1.183814e+00, 1.036760e-01, 5.515224e-02
-1.471827e-01, 6.877078e-02, 1.062004e+00, 8.420994e-01, 4.627535e-02
1.856447e-01, 2.608041e-01, -2.660368e+00, -1.152074e+00, 5.216010e-02
2.926420e-02, 3.232433e-02, 1.118010e+01, 3.231019e-01, 3.273530e-01
3.620919e-01, 2.243579e-01, -4.673708e-01, -4.551905e+00, 1.234327e-01
3.328279e-01, 1.920336e-01, -1.074080e+00, -4.549736e+00, 1.007542e-01
-4.343894e-02, 1.709594e-01, 6.820964e-01, 1.638327e+00, 3.489466e-01
2.557035e-01, 5.505675e-02, 1.286102e+00, 1.266286e+00, 4.390199e-01
-8.112207e-02, 1.547261e-01, -3.112873e+00, 1.261560e+00, 4.231311e-01
9.834056e-02, 6.274280e-02, 2.303802e+00, -6.259278e+00, 4.561420e-01
-7.850417e-02, 9.920272e-02, -1.528589e+00, -6.046500e-01, 4.013286e-01
-4.902219e-02, 1.315248e-01, -2.113502e+00, -1.337502e+00, 3.151708e-01
2.845352e-01, 3.235333e-01, -5.360789e-01, 4.483671e+00, 3.030988e-01
2.991447e-01, -1.159025e-01, 2.299592e+00, 6.017486e-01, 3.661043e-02
-3.768226e-02, -1.623366e-02, 5.335989e+00, 7.964643e+00, 3.571635e-01
1.359406e-02, -5.379713e-02, -3.969374e+00, 2.748020e+00, 9.373898e-02
1.417806e-01, -1.082165e-01, -2.855717e+00, -1.159843e+00, 5.154084e-02
-3.506525e-02, -7.175678e-02, -2.673468e+00, -7.849005e+00, 1.943834e-01
-5.582167e-03, -3.943468e-02, -2.099646e+00, -8.720250e+00, 2.300369e-01
3.279748e-01, 1.525743e-01, -1.843510e+00, 2.611576e+00, 7.053454e-02
-3.368257e-01, 9.966879e-02, 6.711738e-01, 1.626055e+00, 8.272947e-02
-2.855496e-01, 6.210526e-02, -1.181790e+00, 2.346900e+00, 9.898404e-02
-1.573640e-01, 7.686022e-03, -3.129872e+00, -4.085116e-01, 6.126054e-02
-3.342083e-01, 4.414584e-02, -1.961188e+00, -2.115628e+00, 6.617780e-02
-3.047258e-01, 7.646787e-02, -1.959258e+00, -2.330461e+00, 7.799024e-02
2.882703e-02, 2.684777e-01, -1.639535e+00, 2.452789e+00, 6.654429e-02
5.127615e-02, -3.756349e-02, 2.049888e+00, 1.944283e+00, 1.606165e-01
1.794623e-01, -9.198271e-02, -2.583224e+00, 2.126286e+00, 1.243434e-01
2.617721e-03, -5.552291e-02, -6.580382e+00, -8.679118e-01, 2.840971e-01
3.209992e-02, -2.320092e-02, -6.386236e+00, -1.068345e+00, 2.743011e-01
3.656555e-01, 1.688079e-01, 2.023303e+00, 1.976687e+00, 1.154006e-01
1.281861e-01, -5.441928e-02, -2.170229e+00, -1.504857e-01, 1.178772e-01
-4.865854e-02, -1.795950e-02, -5.750165e-01, 8.768744e+00, 2.049605e-01
-1.917619e-02, 1.436258e-02, -1.176781e+00, 9.069651e+00, 2.724883e-01
3.143792e-01, 2.063715e-01, 4.825754e+00, 2.684012e-01, 1.313232e-01
-1.768450e-01, 3.645983e-02, 1.064303e+00, 2.324736e-03, 6.449289e-02
-1.473623e-01, 6.878184e-02, 1.252936e+00, 6.800288e-01, 4.700589e-02
1.861928e-01, 2.607904e-01, -2.950081e+00, -3.099547e-01, 7.495956e-02
2.948224e-02, 3.232213e-02, 1.152086e+01, 1.166321e-01, 3.533141e-01
3.630395e-01, 2.243308e-01, -1.296943e+00, -4.461872e+00, 1.017948e-01
3.335554e-01, 1.920088e-01, -1.570309e+00, -4.300665e+00, 1.566626e-01
-8.080869e-03, 1.711267e-01, -5.232537e-01, -1.317788e+00, 3.574313e-01
3.066088e-01, 5.333175e-02, -5.247669e-01, -1.482831e+00, 4.565054e-01
-5.790067e-02, 1.551602e-01, 3.437390e-01, 1.865207e+00, 4.327077e-01
-1.732886e-03, 1.172664e-01, 2.927744e+00, 7.528339e-01, 6.360556e-01
1.372552e-01, 6.202577e-02, -2.747065e+00, 6.324308e-01, 6.929034e-01
-6.897500e-02, 9.965955e-02, -2.916255e+00, -9.483020e-01, 5.047306e-01
-2.232844e-02, 1.317508e-01, -3.115117e+00, 1.813452e+00, 3.598248e-01
3.146056e-01, -1.177954e-01, 1.168009e+00, -1.372225e+00, 8.064843e-02
-4.980441e-02, -1.596739e-02, -5.824678e-02, 7.788326e+00, 4.166446e-01
6.355048e-03, -5.386030e-02, -5.499517e+00, 1.580064e+00, 9.643578e-02
1.453122e-01, -1.091012e-01, -2.973646e+00, -1.096665e+00, 4.741396e-02
-6.086827e-02, -7.146767e-02, 8.337104e+00, -5.417092e+00, 1.583888e-01
-1.424021e-02, -3.937574e-02, 1.407859e+00, -9.295617e+00, 2.075447e-01
-3.644531e-01, 1.018291e-01, -1.463844e+00, 6.870871e-02, 1.634932e-01
-3.082754e-01, 6.393480e-02, -3.079991e+00, -5.932725e-01, 1.624385e-01
-1.692915e-01, 8.692617e-03, -1.189328e+00, -2.170437e+00, 9.476557e-02
-3.755588e-01, 4.632888e-02, 1.994603e+00, 8.290575e-01, 9.276180e-02
-3.288741e-01, 7.841993e-02, 1.733623e+00, -1.792123e+00, 1.777262e-01
5.616430e-02, -3.789311e-02, 3.084064e+00, 4.754320e-01, 1.205700e-01
1.951408e-01, -9.313449e-02, -3.451314e-01, 2.847465e+00, 1.342146e-01
-1.106012e-02, -5.550050e-02, -4.524505e+00, -5.990086e+00, 3.538837e-01
3.556928e-02, -2.340844e-02, -6.047523e+00, 2.888089e-01, 1.929284e-01
1.389696e-01, -5.524077e-02, -9.708946e-01, 5.110581e-01, 1.037168e-01
-6.722397e-02, -1.760730e-02, -6.531059e+00, 1.924251e+00, 1.169883e-01
-2.059509e-02, 1.448471e-02, -2.616830e+00, 8.578975e+00, 2.143847e-01
-2.062236e-01, 3.763416e-02, -9.386279e-01, 2.332968e+00, 9.373037e-02
-1.595667e-01, 6.972567e-02, 8.187953e-01, 1.913931e+00, 5.526723e-02
4.662945e-02, 3.209199e-02, 7.097659e+00, -7.530755e+00, 3.255522e-01
-7.691544e-03, 1.711272e-01, -8.830925e-01, -1.773506e+00, 4.047683e-01
-5.763671e-02, 1.551642e-01, -3.152991e-01, 1.978545e+00, 4.040892e-01
-1.425027e-03, 1.172666e-01, 3.179132e+00, 6.823530e-01, 7.603821e-01
1.376316e-01, 6.201722e-02, -2.827854e+00, 1.522122e+00, 5.484733e-01
-6.885828e-02, 9.966421e-02, -2.323338e+00, -1.663498e+00, 5.011714e-01
-2.203320e-02, 1.317522e-01, -2.087760e+00, 2.453856e+00, 3.746360e-01
-4.994475e-02, -1.596365e-02, -9.802550e-01, 8.016175e+00, 2.407722e-01
6.267039e-03, -5.386078e-02, -5.400244e+00, 1.896351e+00, 5.607943e-02
1.453243e-01, -1.091103e-01, -2.996430e+00, -8.308619e-01, 4.516045e-02
-6.116665e-02, -7.146323e-02, 8.034054e+00, -5.485829e+00, 5.240146e-02
-1.434092e-02, -3.937473e-02, 7.946742e-01, -9.211773e+00, 2.222494e-01
5.621172e-02, -3.789718e-02, 3.092688e+00, 1.329029e-01, 1.109226e-01
1.952684e-01, -9.314671e-02, -4.931148e-02, 2.955162e+00, 9.741522e-02
-1.122163e-02, -5.549971e-02, -5.097768e+00, -5.823830e+00, 2.413926e-01
3.560366e-02, -2.341102e-02, -5.987642e+00, 9.325478e-01, 1.810883e-01
1.390567e-01, -5.524943e-02, -1.123052e+00, 6.320495e-01, 7.027133e-02
-6.743334e-02, -1.760243e-02, -6.497768e+00, 1.876468e+00, 8.042073e-02
-2.060800e-02, 1.448620e-02, -2.495312e+00, 8.737309e+00, 2.611151e-01
-2.064901e-01, 3.764703e-02, -1.283284e+00, 2.168911e+00, 4.821686e-02
-1.596647e-01, 6.973560e-02, 7.981943e-01, 1.982978e+00, 6.454333e-02
4.682525e-02, 3.208862e-02, 6.894870e+00, -7.914066e+00, 2.565952e-01
-7.257556e-03, 1.711279e-01, -6.900477e-01, -1.581574e+00, 3.271984e-01
-5.734039e-02, 1.551685e-01, -1.060551e+00, 1.000887e+00, 3.374308e-01
-6.872926e-02, 9.966935e-02, -2.231676e+00, -8.414691e-01, 5.039585e-01
-2.170144e-02, 1.317539e-01, -2.935009e+00, 1.222035e+00, 3.195196e-01
-5.008299e-02, -1.595994e-02, -3.328339e+00, 7.651937e+00, 2.745112e-01
-6.146583e-02, -7.145879e-02, 8.018671e+00, -5.482338e+00, 6.166091e-02
-1.444402e-02, -3.937367e-02, 7.105749e-01, -9.488317e+00, 1.623284e-01
-1.138478e-02, -5.549888e-02, -6.586294e+00, -4.289863e+00, 2.854546e-01
3.563898e-02, -2.341368e-02, -5.560481e+00, 2.728956e+00, 2.620910e-01
4.702327e-02, 3.208520e-02, 6.896065e+00, -8.047147e+00, 1.861428e-01
-6.822329e-03, 1.711286e-01, -1.097866e+00, -1.962892e+00, 3.097066e-01
-5.704406e-02, 1.551729e-01, -1.287446e-01, 2.038811e+00, 3.938448e-01
-7.355874e-04, 1.172669e-01, 3.460123e+00, 6.825757e-01, 6.403128e-01
1.385274e-01, 6.199678e-02, -2.906385e+00, 1.155580e+00, 5.655366e-01
-2.137009e-02, 1.317556e-01, -2.015733e+00, 1.971652e+00, 3.414800e-01
-5.022151e-02, -1.595621e-02, -1.422241e-01, 8.001120e+00, 4.924921e-01
6.086931e-03, -5.386175e-02, -5.375857e+00, 1.924176e+00, 7.543301e-02
1.453508e-01, -1.091321e-01, -3.021703e+00, -9.602572e-01, 4.721295e-02
-1.454732e-02, -3.937261e-02, 1.550117e+00, -9.294818e+00, 9.590223e-02
5.630845e-02, -3.790559e-02, 3.005658e+00, 3.756799e-01, 1.889947e-01
1.955719e-01, -9.317591e-02, -3.986421e-01, 2.972916e+00, 1.643107e-01
3.567408e-02, -2.341634e-02, -6.058398e+00, -2.613725e-01, 3.659509e-01
1.392635e-01, -5.527024e-02, -1.125027e+00, 4.754779e-01, 8.529494e-02
-2.063431e-02, 1.448929e-02, -3.416097e+00, 8.203127e+00, 1.142179e-01
-1.598976e-01, 6.975948e-02, 7.361817e-01, 1.986581e+00, 4.541482e-02
-6.387696e-03, 1.711292e-01, -9.030911e-01, -1.699058e+00, 3.548823e-01
-5.674740e-02, 1.551772e-01, 1.035878e+00, 1.175056e+00, 3.519276e-01
-3.911686e-04, 1.172671e-01, 3.833701e+00, 1.702427e+00, 8.304213e-01
1.389744e-01, 6.198650e-02, -2.977919e+00, 1.231423e+00, 5.094325e-01
-2.103835e-02, 1.317573e-01, -2.830352e+00, 1.815313e+00, 3.469084e-01
3.687612e-01, 3.214399e-01, -3.312271e+00, 5.485459e-01, 4.925316e-01
-5.035938e-02, -1.595249e-02, -5.415912e-02, 8.198624e+00, 3.938907e-01
5.996983e-03, -5.386222e-02, -5.448736e+00, 1.754860e+00, 6.325528e-02
1.453629e-01, -1.091430e-01, -3.063136e+00, -8.079848e-01, 4.182752e-02
-1.465035e-02, -3.937154e-02, 1.820579e+00, -9.266731e+00, 8.707644e-02
3.750766e-01, 1.503105e-01, 1.321034e+00, -1.578606e+00, 7.238900e-02
5.635628e-02, -3.790979e-02, 2.966838e+00, 5.734952e-01, 1.664014e-01
1.957221e-01, -9.319049e-02, -3.797599e-01, 2.954531e+00, 1.450556e-01
3.570901e-02, -2.341900e-02, -6.068454e+00, -4.385008e-01, 3.116325e-01
4.254591e-01, 1.662624e-01, -1.639722e+00, 8.046663e-02, 1.151280e-01
1.393657e-01, -5.528063e-02, -1.046454e+00, 6.282474e-01, 7.914928e-02
-2.064729e-02, 1.449083e-02, -3.113849e+00, 8.331007e+00, 1.016825e-01
3.690947e-01, 2.041729e-01, -3.502434e+00, -9.278577e-01, 1.486727e-01
-1.600130e-01, 6.977142e-02, 6.041280e-01, 2.003430e+00, 4.024327e-02
2.297116e-01, 2.594551e-01, 3.325491e+00, 3.352495e+00, 1.532835e-01
3.897444e-01, 1.896818e-01, 1.714963e+00, 2.254493e+00, 1.164425e-01
-5.952599e-03, 1.711298e-01, -1.202426e+00, -1.709192e+00, 3.862469e-01
-5.645014e-02, 1.551815e-01, 1.638323e-01, 1.361952e+00, 3.790539e-01
-4.625899e-05, 1.172672e-01, 3.645245e+00, 1.607577e+00, 6.813162e-01
